geo,time,pop,gdp_pc,gini,u5mr
idn,1993,190873248,5412,29.3,73.6
ind,1993,924475633,1871,30.8,115.4
irl,1993,3599451,23881,31.4,7.7
irn,1993,58811858,10500,47.7,49.6
irq,1993,19021967,6379,39.4,51
isr,1993,4985652,18244,34.7,9.9
ita,1993,57097411,31149,34.7,8.5
jam,1993,2444388,8463,35.7,27.8
jor,1993,3957221,7242,43.2,33.3
jpn,1993,123658854,30587,33.7,6
kaz,1993,16297681,9751,32.7,52.9
ken,1993,25824736,2177,49.8,104.1
kgz,1993,4507565,2266,53.7,64.1
khm,1993,10007092,1004,37.8,118.6
kor,1993,44031222,14466,32.5,6.1
kwt,1993,1791511,69683,39.3,15.7
lao,1993,4621685,1736,31.8,149.3
lbn,1993,2900862,11136,45.7,28.3
lbr,1993,2006349,197,39.9,251.6
lby,1993,4691934,27251,38.8,35.9
lka,1993,17929772,3759,27.6,21.1
lso,1993,1693459,1413,57.9,84
ltu,1993,3673906,10615,33.6,19.7
lux,1993,396807,63033,28.2,7.3
lva,1993,2568603,7792,27,23.8
mar,1993,26314339,3825,39.5,69.7
mda,1993,4369649,3780,43.7,35.6
mdg,1993,12643864,1468,46.1,147.1
mex,1993,90887097,13172,48.6,39.4
mkd,1993,1964924,7878,34.6,31.1
mli,1993,9131449,1106,50.8,243.9
mmr,1993,43642311,1809,44.3,101.1
mne,1993,618851,6780,32.2,15.3
mng,1993,2263204,3966,38.6,93.4
moz,1993,14775877,455,44.7,224.6
mrt,1993,2202201,2824,50.1,114.3
mus,1993,1098598,8535,38.3,21.2
mwi,1993,9697635,576,51.1,212.3
mys,1993,19700762,12309,47.9,14.4
nam,1993,1559480,5921,74.3,65.2
ner,1993,8732500,814,38.8,303.8
nga,1993,103145093,2863,45.1,211
nic,1993,4426577,2807,57.4,58.3
nld,1993,15239262,33562,32.2,7.4
nor,1993,4309606,46765,29.8,6.6
npl,1993,20312687,1321,36.7,120
nzl,1993,3564227,23830,33.9,9.5
omn,1993,2066264,37882,40.9,29.4
pak,1993,116579605,3148,37.7,131
pan,1993,2628511,8757,53,28.9
per,1993,23184222,5329,49.3,66.5
phl,1993,66654954,3804,46.1,49.5
png,1993,4480689,2198,50.5,85.3
pol,1993,38485892,9884,32.3,16
prk,1993,21166230,1619,46.9,61.3
prt,1993,9986828,21000,36,11.4
pry,1993,4541902,6132,54,41.9
pse,1993,2391070,2521,36.2,38.7
qat,1993,492120,76440,43.7,17.1
rou,1993,23255683,9406,30,34.1
rus,1993,148435811,14320,48.4,26.3
rwa,1993,6300358,965,45.1,180.7
sau,1993,17890529,37182,42.4,34.2
sdn,1993,22829227,1918,35.8,122.1
sds,1993,5484372,2141,35.82,236.6
sen,1993,8234147,1782,45.7,139.3
sgp,1993,3291280,40213,40.9,5.8
slb,1993,339490,2045,46.5,37
sle,1993,3893891,1135,42.4,261.5
slv,1993,5461834,5086,50,50.3
som,1993,6269244,817,39.9,174.5
srb,1993,9797838,6622,35.4,23.1
sur,1993,430901,9690,60.7,43.5
svk,1993,5335292,11536,26.4,15.6
svn,1993,2000783,16748,29.2,8.5
swe,1993,8737500,29028,27,5.7
swz,1993,926224,4887,60.3,71
syr,1993,13559642,4498,40.3,32.4
tcd,1993,6556628,999,41.7,207
tgo,1993,4081398,1014,45,140
tha,1993,58237672,7882,43.1,31.3
tjk,1993,5616797,1891,48.4,119.9
tkm,1993,3991917,6320,35.4,89.7
tls,1993,820471,1273,34.8,153.9
tto,1993,1244410,13158,40.2,29.4
tun,1993,8784888,5991,39.8,50.1
tur,1993,56707454,11569,40,62.4
tza,1993,28122799,1384,34.4,158.3
uga,1993,19177660,818,44.9,163.4
ukr,1993,51216988,7401,36.3,19.9
ury,1993,3178156,11048,40.8,21.5
usa,1993,260527420,37844,36.9,10.1
uzb,1993,21852080,2446,33.3,70.6
ven,1993,21263994,15829,42,27.3
vnm,1993,72558986,1770,35.7,44.8
yem,1993,13948118,3536,41.4,115.6
zaf,1993,39619539,9546,59.3,60.1
zmb,1993,8794061,2351,52.6,180.2
zwe,1993,11256512,2292,51.7,76
