"geo","time","pop","gdp_pc","gini","u5mr"
"fro",1993,45501,,,
"fsm",1993,103937,3094.254664,,55.1
"gab",1993,1031358,19100.84073,50.3,89.5
"gbg",1993,62026,,,
"gbm",1993,71486,,,
"gbr",1993,57575969,26687.76503,33.5,7.8
"geo",1993,5252850,2409.758898,35,46
"gha",1993,15907244,2024.223652,41,117.1
"gib",1993,27146,,,
"gin",1993,7155564,1059.117172,45.5,219.7
"glp",1993,401221,,,15.98
"gmb",1993,1008296,1514.59534,48.3,152.9
"gnb",1993,1129706,1585.058578,47.8,215.5
"gnq",1993,418409,1405.644277,50.5,178.3
"grc",1993,10433351,20905.69251,33,10.9
"grd",1993,98302,7282.966868,,20.2
"grl",1993,55845,15569.16704,,
"gtm",1993,9860063,5598.480274,59.8,69.7
"guf",1993,129156,,,23.834
"gum",1993,139820,,,23.991
"guy",1993,719910,4001.105414,51.6,55.6
"hkg",1993,5974379,31097.32765,,6.692
"hnd",1993,5318042,3422.724529,53.5,50.6
"hos",1993,778,,,
"hrv",1993,4697536,11181.97553,,10.9
"hti",1993,7530703,1798.92814,50.9,133.3
"hun",1993,10363797,14407.48505,29.9,16
"idn",1993,190873248,5412.159464,29.3,73.6
"ind",1993,924475633,1871.332618,30.8,115.4
"irl",1993,3599451,23880.85331,31.4,7.7
"irn",1993,58811858,10499.97454,47.7,49.6
"irq",1993,19021967,6378.640706,39.4,51
"isl",1993,262383,27054.88227,,5.7
"isr",1993,4985652,18243.95417,34.7,9.9
"ita",1993,57097411,31149.37135,34.7,8.5
"jam",1993,2444388,8463.378681,35.7,27.8
"jey",1993,85244,,,
"jor",1993,3957221,7241.721448,43.2,33.3
"jpn",1993,123658854,30587.20953,33.7,6
"kaz",1993,16297681,9751.480111,32.7,52.9
"ken",1993,25824736,2177.125436,49.8,104.1
"kgz",1993,4507565,2266.164407,53.7,64.1
"khm",1993,10007092,1004.039156,37.8,118.6
"kir",1993,75722,1417.626489,,86.2
"kna",1993,41836,15394.60709,,24.8
"kor",1993,44031222,14465.74014,32.5,6.1
"korea_union",1993,65332534,,,
"kos",1993,2358826,5429.246424,,
"kwt",1993,1791511,69682.95792,39.3,15.7
"lao",1993,4621685,1735.812367,31.8,149.3
"lbn",1993,2900862,11136.47968,45.7,28.3
"lbr",1993,2006349,196.564541,39.9,251.6
"lby",1993,4691934,27250.73689,38.8,35.9
"lca",1993,143592,8654.533723,,21.2
"lie",1993,29921,,,
"lka",1993,17929772,3759.191856,27.6,21.1
"lso",1993,1693459,1412.82907,57.9,84
"ltu",1993,3673906,10615.04233,33.6,19.7
"lux",1993,396807,63033.46694,28.2,7.3
"lva",1993,2568603,7791.702331,27,23.8
"mac",1993,385041,42708.32474,,13.706
"mar",1993,26314339,3825.450615,39.5,69.7
"mco",1993,30138,43063.4634,,6.8
"mda",1993,4369649,3780.00914,43.7,35.6
"mdg",1993,12643864,1467.807756,46.1,147.1
"mdv",1993,242252,4849.660035,,80.4
"mex",1993,90887097,13172.18871,48.6,39.4
"mhl",1993,50052,3169.227941,,44.8
"mkd",1993,1964924,7877.757573,34.6,31.1
"mli",1993,9131449,1105.940219,50.8,243.9
"mlt",1993,365838,18731.97766,,10.2
"mmr",1993,43642311,1808.691065,44.3,101.1
"mne",1993,618851,6780.388804,32.2,15.3
"mng",1993,2263204,3966.167923,38.6,93.4
"mnp",1993,52120,,,
"moz",1993,14775877,455.0045121,44.7,224.6
"mrt",1993,2202201,2824.498367,50.1,114.3
"msr",1993,10892,,,
"mtq",1993,364382,,,16.071
"mus",1993,1098598,8534.855324,38.3,21.2
"mwi",1993,9697635,575.6363556,51.1,212.3
"mys",1993,19700762,12309.45795,47.9,14.4
"myt",1993,111641,,,16.328
"nam",1993,1559480,5921.091359,74.3,65.2
"ncl",1993,180554,,,28.373
"ner",1993,8732500,814.4506251,38.8,303.8
"nfk",1993,1855,,,
"nga",1993,103145093,2862.667539,45.1,211
"nic",1993,4426577,2806.824967,57.4,58.3
"niu",1993,2232,,,16.1
"nld",1993,15239262,33561.80068,32.2,7.4
"nor",1993,4309606,46764.5907,29.8,6.6
"npl",1993,20312687,1321.113907,36.7,120
"nru",1993,9719,16430.29479,,51.3
"nzl",1993,3564227,23830.16675,33.9,9.5
"omn",1993,2066264,37881.816,40.9,29.4
"pak",1993,116579605,3147.652005,37.7,131
"pan",1993,2628511,8756.901239,53,28.9
"pcn",1993,63,,,
"per",1993,23184222,5328.621441,49.3,66.5
"phl",1993,66654954,3804.4835,46.1,49.5
"plw",1993,16345,12343.26912,,33.3
"png",1993,4480689,2198.206048,50.5,85.3
"pol",1993,38485892,9884.4487,32.3,16
"pri",1993,3622652,26949.42199,,13.731
"prk",1993,21166230,1619,46.9,61.3
"prt",1993,9986828,20999.87116,36,11.4
"pry",1993,4541902,6131.959934,54,41.9
"pse",1993,2391070,2520.723032,36.2,38.7
"pyf",1993,208349,,,17.988
"qat",1993,492120,76439.81816,43.7,17.1
"reu",1993,647588,,,16.328
"rou",1993,23255683,9405.928651,30,34.1
"rus",1993,148435811,14319.64365,48.4,26.3
"rwa",1993,6300358,965.1717778,45.1,180.7
"sau",1993,17890529,37181.56273,42.4,34.2
"scg",1993,10565119,,,
"scg_ex_kos",1993,7613701,,,
"sdn",1993,22829227,1918.350907,35.8,122.1
"sen",1993,8234147,1781.816954,45.7,139.3
"sgp",1993,3291280,40213.4525,40.9,5.8
"shn",1993,5378,,,
"sjm",1993,3101,,,
"slb",1993,339490,2045.221552,46.5,37
"sle",1993,3893891,1135.08269,42.4,261.5
"slv",1993,5461834,5086.206404,50,50.3
"smr",1993,25141,36611.91345,,8.9
"som",1993,6269244,816.5902126,39.9,174.5
"spm",1993,6307,,,
"srb",1993,9797838,6622.237766,35.4,23.1
"ssd",1993,5484372,2141.223122,35.82,236.6
"stbar",1993,5584,,,
"stmar",1993,25656,,,
"stp",1993,120849,2189.867579,,110.2
"sur",1993,430901,9689.753912,60.7,43.5
"svk",1993,5335292,11536.16361,26.4,15.6
"svn",1993,2000783,16748.16792,29.2,8.5
"swe",1993,8737500,29027.7871,27,5.7
"swz",1993,926224,4886.983544,60.3,71
"sxm",1993,30339,,,
"syc",1993,74111,15892.72635,,15.1
"syr",1993,13559642,4497.693711,40.3,32.4
"tca",1993,13793,12229.4341,,
"tcd",1993,6556628,998.9645701,41.7,207
"tgo",1993,4081398,1013.874474,45,140
"tha",1993,58237672,7882.161328,43.1,31.3
"tjk",1993,5616797,1890.557595,48.4,119.9
"tkl",1993,1538,,,
"tkm",1993,3991917,6319.518516,35.4,89.7
"tls",1993,820471,1272.824044,34.8,153.9
"ton",1993,95532,3936.759382,,19.8
"tto",1993,1244410,13158.01137,40.2,29.4
"tun",1993,8784888,5991.159061,39.8,50.1
"tur",1993,56707454,11569.41386,40,62.4
"tuv",1993,9148,2585.627669,,54.3
"twn",1993,20888667,24595.21094,,
"tza",1993,28122799,1383.797345,34.4,158.3
"uga",1993,19177660,818.1999519,44.9,163.4
"ukr",1993,51216988,7400.933144,36.3,19.9
"ury",1993,3178156,11048.2279,40.8,21.5
"usa",1993,260527420,37843.5566,36.9,10.1
"ussr",1993,291297949,,,
"uzb",1993,21852080,2446.317913,33.3,70.6
"vct",1993,108097,6170.309025,,22.6
"ven",1993,21263994,15829.31867,42,27.3
"vgb",1993,17700,,,
"vir",1993,105293,,,17.556
"vnm",1993,72558986,1770.367069,35.7,44.8
"vut",1993,159814,2493.97683,,31.9
"wlf",1993,14010,,,
"wsm",1993,167206,3607.826464,,27.9
"yem",1993,13948118,3535.718231,41.4,115.6
"yem_north",1993,10678470,,,
"yem_south",1993,2972345,,,
"yug",1993,22974921,,,
"zaf",1993,39619539,9546.25038,59.3,60.1
"zmb",1993,8794061,2351.361142,52.6,180.2
"zwe",1993,11256512,2292.244638,51.7,76
