geo,time,pop,gdp_pc,gini,u5mr
eth,1979,34569428,713,39.9,242.8
fin,1979,4762758,20918,20.9,9.2
fji,1979,621541,6066,43,46.1
fra,1979,53857610,23647,33.8,12.8
gab,1979,711544,24502,58.6,121.1
gbr,1979,56220089,20871,30.5,14.9
geo,1979,5037237,8485,33.1,60.2
gha,1979,10550770,2130,49.9,168.4
gin,1979,4451872,1149,46.1,291.9
gmb,1979,585155,2028,45.2,244.9
gnb,1979,834068,1827,53.4,244.91
gnq,1979,215014,1407,50.5,224.28
grc,1979,9513594,18184,34.5,25.1
gtm,1979,6933492,6373,48.3,129.6
guy,1979,781677,4206,48,71
hnd,1979,3523283,3738,58.1,100.4
hti,1979,5566265,2666,48.9,196.9
hun,1979,10742694,16209,25.6,27.7
idn,1979,144053516,3111,37.7,124.8
ind,1979,681358553,1211,32.2,172.8
irl,1979,3387822,15734,41.3,15.5
irn,1979,37256771,12312,50.5,118.5
irq,1979,13257910,16718,41.4,76.3
isr,1979,3671264,14159,34.9,19
ita,1979,56168376,22146,32.6,17
jam,1979,2113880,6688,33.1,41.9
jor,1979,2208562,7313,36.1,58.5
jpn,1979,114993274,19346,29.3,10.5
kaz,1979,14761509,13115,30.8,72
ken,1979,15661414,2212,56.7,110.9
kgz,1979,3557793,3542,32.3,102.4
khm,1979,6795102,891,40,207.8
kor,1979,36889651,5505,39.7,15.9
kwt,1979,1315428,109863,39.3,39.1
lao,1979,3202270,1521,31.7,204.2
lbn,1979,2602573,8585,51.6,52.9
lbr,1979,1830963,1408,41.6,244.6
lby,1979,3069540,61213,38.8,74.8
lka,1979,14789300,2424,34.4,53.2
lso,1979,1274216,1162,56,128.7
ltu,1979,3406311,15843,26.2,23.3
lux,1979,362791,35697,24.7,13.8
lva,1979,2502294,10481,26.6,25
mar,1979,19595092,3176,39.6,140.6
mda,1979,3974506,6044,22.2,51.7
mdg,1979,8507958,2218,43,172.2
mex,1979,67688533,11912,43,78.8
mkd,1979,1902718,9682,32.9,65.01
mli,1979,6956779,1227,47.4,332.9
mmr,1979,33675835,1751,44.3,143.6
mne,1979,574953,16108,34.7,34.26
mng,1979,1646291,2211,36.5,172.7
moz,1979,11635174,496,50.4,263.1
mrt,1979,1490811,2879,49.4,168.6
mus,1979,952587,5153,38.5,42.9
mwi,1979,5986639,714,49.9,265.4
mys,1979,13504433,6785,51.2,32.7
nam,1979,991365,6703,63.6,99.7
ner,1979,5798584,1320,39.5,322
nga,1979,71619216,4192,36.9,218.6
nic,1979,3157356,4575,47.8,116
nld,1979,14017909,25473,27.5,11.2
nor,1979,4069626,32737,26.3,10.4
npl,1979,14554356,1045,31.7,215.8
nzl,1979,3135453,21144,27.4,16.1
omn,1979,1091855,21258,40.9,122.2
pak,1979,75575981,2018,32.2,163.4
pan,1979,1931393,7529,48.6,46.1
per,1979,16924758,7298,31,127.7
phl,1979,46113992,4154,43.1,80.9
png,1979,3130125,1908,49.9,110.7
pol,1979,35435627,11703,26.5,24.6
prk,1979,17151321,2015,46.9,46.09
prt,1979,9667021,14430,38.4,29.7
pry,1979,3094479,5449,52.4,66.4
pse,1979,1469730,2144,39,85.2
qat,1979,205244,148451,43.7,38
rou,1979,22457125,13769,22.2,43.5
rus,1979,137144808,17632,25,33.6
rwa,1979,4968628,846,41.6,232.5
sau,1979,9323290,69720,42.4,104.4
sdn,1979,13917268,2213,36.3,143.2
sds,1979,4565912,2488,36.28,298.2
sen,1979,5424299,1946,49.6,212.8
sgp,1979,2375417,19252,39.7,15.2
slb,1979,222905,1424,46.5,56.4
sle,1979,3017670,1513,62.2,291.5
slv,1979,4498757,5618,48.7,116.7
som,1979,5758961,869,41.2,198.67
srb,1979,8829038,15313,32.4,41.75
sur,1979,362137,11872,49.9,57.93
svk,1979,4943732,13217,20.6,23.66
svn,1979,1815101,19444,21.9,17.01
swe,1979,8294832,25827,21.4,8.7
swz,1979,585335,4766,55.1,122.4
syr,1979,8651904,4411,41.2,64.2
tcd,1979,4421448,946,44.6,242
tgo,1979,2642845,2026,47.9,181.8
tha,1979,46412310,3427,42.7,63.8
tjk,1979,3809991,4617,33.6,130.8
tkm,1979,2791575,10158,32.9,129.4
tls,1979,586886,813,39.2,273.14
tto,1979,1069199,16549,42.4,40.7
tun,1979,6205210,4618,40.2,102.3
tur,1979,42912350,8160,50.7,134.7
tza,1979,18110990,1559,37.6,179.1
uga,1979,12177677,770,51.1,208.9
ukr,1979,49750150,9372,34.6,28
ury,1979,2896021,9513,39.1,44.4
usa,1979,227411604,29951,31,15.6
uzb,1979,15543520,3468,32.1,126.7
ven,1979,14931741,19140,38.7,45.8
vnm,1979,53169674,1151,34.8,70.5
yem,1979,7765087,3533,43.1,218.5
zaf,1979,28360820,11132,57,99.1
zmb,1979,5727577,2993,46.9,153.9
zwe,1979,7031159,2217,46.9,104.2
