"geo","time","pop","gdp_pc","gini","u5mr"
"dji",1979,336254,3554.597054,41.3,160.1
"dma",1979,74923,3299.422754,,21.4
"dnk",1979,5118065,27020.17905,21.2,10.3
"dom",1979,5675930,4806.944562,43.5,90.7
"dza",1979,18760761,10292.6957,40.1,161.7
"ecu",1979,7772652,8023.424027,42.8,98.3
"egy",1979,42321740,4262.454605,48.3,177
"eri",1979,2316054,940.3512614,47.5,193.9
"eri_a_eth",1979,38193522,,,
"esh",1979,136695,,,
"esp",1979,37397232,17824.87197,26,19.5
"est",1979,1464468,11690.36424,23.7,27.69
"eth",1979,34569428,712.8517009,39.9,242.8
"fin",1979,4762758,20918.16954,20.9,9.2
"fji",1979,621541,6065.809758,43,46.1
"flk",1979,1866,,,
"fra",1979,53857610,23647.43005,33.8,12.8
"fro",1979,42468,,,
"fsm",1979,70550,2692.494711,,62.44327299
"gab",1979,711544,24501.72236,58.6,121.1
"gbg",1979,53422,,,
"gbm",1979,64680,,,
"gbr",1979,56220089,20871.48442,30.5,14.9
"geo",1979,5037237,8484.979,33.1,60.2
"gha",1979,10550770,2130.173043,49.9,168.4
"gib",1979,26409,,,
"gin",1979,4451872,1149.360191,46.1,291.9
"glp",1979,328529,,,
"gmb",1979,585155,2027.74582,45.2,244.9
"gnb",1979,834068,1827.248831,53.4,244.9073184
"gnq",1979,215014,1407.497128,50.5,224.2825286
"grc",1979,9513594,18183.88341,34.5,25.1
"grd",1979,88571,4963.907232,,45.68915523
"grl",1979,49947,16123.74987,,
"gtm",1979,6933492,6372.730562,48.3,129.6
"guf",1979,64276,,,
"gum",1979,101846,,,
"guy",1979,781677,4205.833023,48,71
"hkg",1979,4930298,14912.7699,,
"hnd",1979,3523283,3737.585183,58.1,100.4
"hos",1979,728,,,
"hrv",1979,4576030,18231.56249,,24.07740216
"hti",1979,5566265,2666.491468,48.9,196.9
"hun",1979,10742694,16209.0783,25.6,27.7
"idn",1979,144053516,3110.550091,37.7,124.8
"ind",1979,681358553,1210.892208,32.2,172.8
"irl",1979,3387822,15734.32264,41.3,15.5
"irn",1979,37256771,12312.39489,50.5,118.5
"irq",1979,13257910,16717.70455,41.4,76.3
"isl",1979,225972,23522.89968,,10.3
"isr",1979,3671264,14159.07751,34.9,19
"ita",1979,56168376,22145.92452,32.6,17
"jam",1979,2113880,6688.160733,33.1,41.9
"jey",1979,74856,,,
"jor",1979,2208562,7312.707462,36.1,58.5
"jpn",1979,114993274,19346.23505,29.3,10.5
"kaz",1979,14761509,13114.83664,30.8,72
"ken",1979,15661414,2212.02942,56.7,110.9
"kgz",1979,3557793,3542.379735,32.3,102.4
"khm",1979,6795102,890.8248043,40,207.8
"kir",1979,58509,3275.056374,,122.9
"kna",1979,43450,7347.888302,,53
"kor",1979,36889651,5504.925358,39.7,15.9
"korea_union",1979,54403607,,,
"kos",1979,1580326,,,
"kwt",1979,1315428,109862.7502,39.3,39.1
"lao",1979,3202270,1520.521313,31.7,204.2
"lbn",1979,2602573,8584.934961,51.6,52.9
"lbr",1979,1830963,1408.152837,41.6,244.6
"lby",1979,3069540,61213.47155,38.8,74.8
"lca",1979,116292,5076.62105,,35.1
"lie",1979,25447,,,
"lka",1979,14789300,2423.683973,34.4,53.2
"lso",1979,1274216,1161.666173,56,128.7
"ltu",1979,3406311,15842.87661,26.2,23.3
"lux",1979,362791,35697.00271,24.7,13.8
"lva",1979,2502294,10480.8428,26.6,25
"mac",1979,243073,25899.91735,,
"mar",1979,19595092,3176.345834,39.6,140.6
"mco",1979,26391,35386.70566,,
"mda",1979,3974506,6044.018507,22.2,51.7
"mdg",1979,8507958,2218.200013,43,172.2
"mdv",1979,153285,1706.028001,,163.9
"mex",1979,67688533,11912.20259,43,78.8
"mhl",1979,29416,2379.765529,,72.1
"mkd",1979,1902718,9681.857663,32.9,65.0085154
"mli",1979,6956779,1227.217759,47.4,332.9
"mlt",1979,316781,10563.22302,,17.6
"mmr",1979,33675835,1751.156021,44.3,143.6
"mne",1979,574953,16107.55124,34.7,34.25922766
"mng",1979,1646291,2211.409526,36.5,172.7
"mnp",1979,15906,,,
"moz",1979,11635174,496.217159,50.4,263.1
"mrt",1979,1490811,2878.709671,49.4,168.6
"msr",1979,11943,,,
"mtq",1979,324933,,,
"mus",1979,952587,5152.908417,38.5,42.9
"mwi",1979,5986639,714.3761714,49.9,265.4
"mys",1979,13504433,6784.644381,51.2,32.7
"myt",1979,52746,,,
"nam",1979,991365,6703.380439,63.6,99.7
"ncl",1979,139545,,,
"ner",1979,5798584,1320.052921,39.5,322
"nfk",1979,1838,,,
"nga",1979,71619216,4191.553566,36.9,218.6
"nic",1979,3157356,4575.499127,47.8,116
"niu",1979,3509,,,
"nld",1979,14017909,25473.37005,27.5,11.2
"nor",1979,4069626,32736.78714,26.3,10.4
"npl",1979,14554356,1045.29437,31.7,215.8
"nru",1979,7393,51777.37834,,
"nzl",1979,3135453,21144.40656,27.4,16.1
"omn",1979,1091855,21257.58038,40.9,122.2
"pak",1979,75575981,2017.924856,32.2,163.4
"pan",1979,1931393,7529.033537,48.6,46.1
"pcn",1979,64,,,
"per",1979,16924758,7298.419086,31,127.7
"phl",1979,46113992,4154.490074,43.1,80.9
"plw",1979,12127,33763.0982,,
"png",1979,3130125,1908.063193,49.9,110.7
"pol",1979,35435627,11702.89652,26.5,24.6
"pri",1979,3140600,19579.0733,,
"prk",1979,17151321,2015.19563,46.9,46.09132671
"prt",1979,9667021,14430.09046,38.4,29.7
"pry",1979,3094479,5448.955025,52.4,66.4
"pse",1979,1469730,2143.975171,39,85.2
"pyf",1979,147299,,,
"qat",1979,205244,148450.7905,43.7,38
"reu",1979,502500,,,
"rou",1979,22457125,13769.17752,22.2,43.5
"rus",1979,137144808,17631.63082,25,33.6
"rwa",1979,4968628,846.1316856,41.6,232.5
"sau",1979,9323290,69720.0132,42.4,104.4
"scg",1979,9407263,,,
"scg_ex_kos",1979,7470227,,,
"sdn",1979,13917268,2213.2022,36.3,143.2
"sen",1979,5424299,1946.323016,49.6,212.8
"sgp",1979,2375417,19251.92017,39.7,15.2
"shn",1979,5291,,,
"sjm",1979,2770,,,
"slb",1979,222905,1424.465745,46.5,56.4
"sle",1979,3017670,1512.777089,62.2,291.5
"slv",1979,4498757,5617.746633,48.7,116.7
"smr",1979,21026,29788.38783,,
"som",1979,5758961,868.8103562,41.2,198.6748873
"spm",1979,5985,,,
"srb",1979,8829038,15312.78698,32.4,41.75064934
"ssd",1979,4565912,2488.147308,36.28,298.2
"stbar",1979,2833,,,
"stmar",1979,22609,,,
"stp",1979,92652,3265.827767,,91.9
"sur",1979,362137,11871.94448,49.9,57.92733817
"svk",1979,4943732,13217.28006,20.6,23.65903431
"svn",1979,1815101,19443.8707,21.9,17.00720026
"swe",1979,8294832,25827.32645,21.4,8.7
"swz",1979,585335,4766.175581,55.1,122.4
"sxm",1979,12246,,,
"syc",1979,65153,11366.01801,,33.6
"syr",1979,8651904,4410.740088,41.2,64.2
"tca",1979,7262,5586.318518,,
"tcd",1979,4421448,946.4823804,44.6,242
"tgo",1979,2642845,2025.594121,47.9,181.8
"tha",1979,46412310,3427.147853,42.7,63.8
"tjk",1979,3809991,4616.9413,33.6,130.8
"tkl",1979,1542,,,
"tkm",1979,2791575,10157.77495,32.9,129.4
"tls",1979,586886,812.9503464,39.2,273.1385537
"ton",1979,92299,2016.395099,,30.7
"tto",1979,1069199,16549.40519,42.4,40.7
"tun",1979,6205210,4617.668052,40.2,102.3
"tur",1979,42912350,8159.55816,50.7,134.7
"tuv",1979,7959,2808.409913,,70.7
"twn",1979,17470000,10399.52939,,
"tza",1979,18110990,1559.084471,37.6,179.1
"uga",1979,12177677,770.1036212,51.1,208.9
"ukr",1979,49750150,9372.319762,34.6,28
"ury",1979,2896021,9513.44174,39.1,44.4
"usa",1979,227411604,29950.75354,31,15.6
"ussr",1979,263737051,,,
"uzb",1979,15543520,3467.694645,32.1,126.7
"vct",1979,99589,3494.842037,,62.6
"ven",1979,14931741,19139.78482,38.7,45.8
"vgb",1979,10788,,,
"vir",1979,96498,,,
"vnm",1979,53169674,1150.726213,34.8,70.5
"vut",1979,112579,2306.097566,,73
"wlf",1979,10728,,,
"wsm",1979,154763,4149.235772,,82.66111793
"yem",1979,7765087,3533.359741,43.1,218.5
"yem_north",1979,6239296,,,
"yem_south",1979,1848214,,,
"yug",1979,21471502,,,
"zaf",1979,28360820,11132.30628,57,99.1
"zmb",1979,5727577,2992.70036,46.9,153.9
"zwe",1979,7031159,2216.528073,46.9,104.2
