"geo","time","pop","gdp_pc","gini","u5mr"
"ecu",2006,13967490,8802.075914,53.2,28.3
"egy",2006,76274285,8990.067313,40.6,34.1
"eri",2006,4304440,1271.557155,47.5,66.3
"eri_a_eth",2006,79564975,,,
"esh",2006,448666,,,59.661
"esp",2006,44537926,34206.40443,31.9,5.5
"est",2006,1349369,24047.22057,33.1,6.7
"eth",2006,78735675,795.5205853,30.6,101.3
"fin",2006,5266600,40115.38367,25.9,3.6
"fji",2006,827390,7252.530284,44.2,23.8
"flk",2006,2927,,,
"fra",2006,61609991,37000.83509,27.3,4.5
"fro",2006,48505,,,
"fsm",2006,105680,3311.965091,,45.9
"gab",2006,1408920,16058.98756,42.1,73.2
"gbg",2006,65409,,,
"gbm",2006,81110,,,
"gbr",2006,60648850,37503.89257,32.5,5.9
"geo",2006,4429186,5116.000024,40.1,22.7
"gha",2006,21951891,2651.88574,42.8,84.4
"gib",2006,29437,,,
"gin",2006,9898301,1212.180875,38.6,131.2
"glp",2006,452714,,,8.409
"gmb",2006,1487731,1521.201378,47.3,94.2
"gnb",2006,1494603,1300.057464,38.7,139.9
"gnq",2006,645718,33467.58375,50.5,126.9
"grc",2006,11098212,31399.48309,33.9,5.2
"grd",2006,103259,11379.94484,,14
"grl",2006,56958,23031.1938,,
"gtm",2006,13490041,6657.583018,54.9,39.9
"guf",2006,210301,,,13.173
"gum",2006,158429,,,13.8
"guy",2006,743705,4836.920554,43.2,42.4
"hkg",2006,6855818,43520.59277,,3.318
"hnd",2006,7007029,4128.091324,57.4,28.8
"hos",2006,799,,,
"hrv",2006,4368518,20358.05313,,6.5
"hti",2006,9409479,1575.788293,59.2,87.7
"hun",2006,10078461,22937.50601,33.3,7.9
"idn",2006,229263980,7168.497297,34,39.6
"ind",2006,1162088305,3513.902571,33.6,71.5
"irl",2006,4293942,49047.96456,31.9,4.9
"irn",2006,70923164,15126.57226,40,24.2
"irq",2006,27716983,11271.1486,39.4,39.9
"isl",2006,300887,39817.78954,,2.9
"isr",2006,6754836,26907.75285,39.5,5.3
"ita",2006,58918471,37761.09784,32.1,4.3
"jam",2006,2691444,8954.326677,45.5,19.5
"jey",2006,91084,,,
"jor",2006,5530218,9817.839796,33.9,23.4
"jpn",2006,127136576,34467.85864,32.9,3.6
"kaz",2006,15603072,17108.54657,30,30.3
"ken",2006,36286015,2319.115177,47.7,80.4
"kgz",2006,5166644,2417.579471,38.4,37.9
"khm",2006,13525360,2135.564029,39.3,60.4
"kir",2006,94257,1683.481434,,64.8
"kna",2006,49818,21997.39643,,14.6
"kor",2006,47901643,26733.64524,30.6,5.2
"korea_union",2006,71959842,,,
"kos",2006,2419235,6981.861242,,
"kwt",2006,2389498,94641.72339,39.3,11.6
"lao",2006,5838837,3126.172545,34.9,93.5
"lbn",2006,4057041,12170.81971,38.6,13
"lbr",2006,3384804,498.8815684,38.3,115.7
"lby",2006,5907149,28255.6232,38.8,21.7
"lca",2006,167656,10857.63391,,17
"lie",2006,35141,,,
"lka",2006,19672418,6223.110561,40.3,13.3
"lso",2006,1940345,1873.312397,52.9,118.3
"ltu",2006,3305529,19923.09102,35,9.4
"lux",2006,465546,91809.61709,27.8,3.3
"lva",2006,2199105,19366.94338,38.9,11.8
"mac",2006,479728,71759.57625,,7.373
"mar",2006,30691434,5725.244827,40.8,38.8
"mco",2006,34384,54635.9127,,4.4
"mda",2006,4144651,3487.274684,35.4,18.6
"mdg",2006,18826129,1421.35453,39.2,75.4
"mdv",2006,310168,10156.72183,,20.1
"mex",2006,111382857,15515.66577,48.1,18.9
"mhl",2006,52080,3333.050217,,39.9
"mkd",2006,2047330,9704.235699,42.8,13.2
"mli",2006,13309942,1559.78215,39,162.9
"mlt",2006,399892,25982.98541,,6.8
"mmr",2006,50355559,2592.558614,44.3,68.1
"mne",2006,617462,12024.88417,29.4,9.6
"mng",2006,2558484,6479.775822,35.8,40.3
"mnp",2006,62235,,,
"moz",2006,21737860,800.5752012,52.2,128
"mrt",2006,3241762,3413.444839,40.9,107.9
"msr",2006,4847,,,
"mtq",2006,397224,,,9.1
"mus",2006,1227714,13188.07957,35.7,15.9
"mwi",2006,13112383,603.6875698,40.8,110.5
"mys",2006,26263048,18582.38347,43.3,8
"myt",2006,184026,,,7.166
"nam",2006,2053915,7695.733598,62.9,68.7
"ncl",2006,232283,,,18.288
"ner",2006,13995530,803.5999803,40.4,161.8
"nfk",2006,1830,,,
"nga",2006,143318011,4352.894016,41,152.2
"nic",2006,5450217,3846.045809,41.8,30.4
"niu",2006,1662,,,27.8
"nld",2006,16401105,44823.47849,26.4,5.2
"nor",2006,4667105,64573.25705,29.2,3.9
"npl",2006,25794344,1741.434301,39.1,56.6
"nru",2006,10101,4897.148728,,39
"nzl",2006,4187584,32280.9424,33.2,6.5
"omn",2006,2553376,42932.50003,40.9,12.3
"pak",2006,156524189,4076.075829,31.4,99.3
"pan",2006,3378600,11886.05777,55.1,22.3
"pcn",2006,50,,,
"per",2006,27949958,7974.709595,49.1,25.9
"phl",2006,87592899,4966.646694,44,34.9
"plw",2006,20012,14298.25592,,22.1
"png",2006,6236158,1819.332821,50.3,72.9
"pol",2006,38478763,17958.76749,33.3,7.3
"pri",2006,3749653,37327.15577,,9.163
"prk",2006,23969897,1461,46.9,32.2
"prt",2006,10516559,27110.83128,37.7,4.4
"pry",2006,5882797,6180.095645,53.6,27.5
"pse",2006,3662561,4192.888252,37.1,25.8
"pyf",2006,257731,,,9.82
"qat",2006,988448,127563.1989,43.7,10.1
"reu",2006,800598,,,7.165
"rou",2006,21205977,15246.31345,33,19.2
"rus",2006,143338407,19659.63794,38.7,15.5
"rwa",2006,9231041,1037.671602,53.1,97.9
"sau",2006,25419994,39957.86005,42.4,19.2
"scg",2006,10832545,,,
"scg_ex_kos",2006,7431485,,,
"sdn",2006,32809056,2857.504672,35.4,89.3
"sen",2006,11578430,2099.335498,40,88.8
"sgp",2006,4614637,65330.86928,45.8,2.9
"shn",2006,4199,,,
"sjm",2006,2319,,,
"slb",2006,480716,1672.179219,46.5,33.4
"sle",2006,5243214,1185.160386,37.9,196.2
"slv",2006,5967556,7148.271958,45.5,23.6
"smr",2006,29568,55241.17608,,4
"som",2006,8686939,614.5824445,47.7,173.7
"spm",2006,6261,,,
"srb",2006,9154760,11129.97826,29.7,8.4
"ssd",2006,8445659,3455.496481,35.39,132.1
"stbar",2006,8231,,,
"stmar",2006,28850,,,
"stp",2006,156584,2545.700124,,66.7
"sur",2006,495953,12552.7829,45,28.3
"svk",2006,5387734,21162.41046,28.1,9.5
"svn",2006,2005566,28095.7601,23.7,4.1
"swe",2006,9087251,42873.03918,24,3.4
"swz",2006,1118204,5733.211924,52.1,115.9
"sxm",2006,32512,,,
"syc",2006,89896,19086.49827,,14.2
"syr",2006,18728200,5888.475616,35.8,18
"tca",2006,27642,20689.99075,,
"tcd",2006,10423616,1754.523015,39.8,174.6
"tgo",2006,5732175,1227.694871,42.2,102.1
"tha",2006,66174486,11399.75997,42.4,17
"tjk",2006,6949566,1799.947217,32.7,61.5
"tkl",2006,1167,,,
"tkm",2006,4801594,7137.447271,46.4,68
"tls",2006,1008389,1206.407004,30.7,78.5
"ton",2006,101507,4919.842692,,16.7
"tto",2006,1303141,28790.20441,39.4,26.3
"tun",2006,10196441,9109.349433,39.1,21.7
"tur",2006,68704721,16012.98599,44.8,25.7
"tuv",2006,9732,3047.527959,,35.6
"twn",2006,22782000,37661.04542,,
"tza",2006,40260847,1879.640071,37.2,84.2
"uga",2006,29000925,1303.847344,43,102
"ukr",2006,46502718,7847.839784,29.7,14
"ury",2006,3331041,13488.89971,47.2,13.8
"usa",2006,298860519,50598.9486,38.4,7.9
"ussr",2006,287266522,,,
"uzb",2006,26242947,3211.356162,39.7,52.5
"vct",2006,108908,10038.16188,,21.7
"ven",2006,27221228,16178.15884,44.8,17.9
"vgb",2006,23908,,,
"vir",2006,107477,,,12.601
"vnm",2006,84979667,3686.955728,35.8,27.7
"vut",2006,214635,2761.139243,,28
"wlf",2006,14126,,,
"wsm",2006,181072,5405.820821,,19.1
"yem",2006,21093973,4319.576782,39.1,71.4
"yem_north",2006,16658140,,,
"yem_south",2006,4636781,,,
"yug",2006,23887171,,,
"zaf",2006,49027805,11597.12875,67.4,72.8
"zmb",2006,12381509,2751.867712,54.6,104.6
"zwe",2006,13127942,1629.084353,64,97.9
