geo,time,pop,gdp_pc,gini,u5mr
ita,1910,36529017,4386,49.2,243.44
jam,1910,807550,1023,38.4,289.32
jor,1910,330157,1644,43.2,413.88
jpn,1910,49314848,1998,52.3,316.75
kaz,1910,4635760,2779,32.9,428.08
ken,1910,2640315,1271,50,498.89
kgz,1910,1205772,1122,42.4,344.18
khm,1910,3051759,1035,46,373.27
kor,1910,10193929,538,32.1,519.97
kwt,1910,99530,2544,41.7,491.49
lao,1910,1321934,1074,38.4,411.32
lbn,1910,593100,2307,43.5,439.95
lbr,1910,667027,1017,45.9,421.56
lby,1910,904788,3172,40.7,397.52
lka,1910,4692399,2005,44.9,433.31
lso,1910,542372,418,51.5,400.03
ltu,1910,1783115,3096,40.2,263.23
lux,1910,228340,4221,38.5,220.81
lva,1910,1352379,1831,40.2,224.44
mar,1910,5007589,839,36.6,396.3
mda,1910,1619672,1351,31.3,288.66
mdg,1910,3095828,887,41,429.39
mex,1910,15115185,2665,51.4,471.46
mkd,1910,875036,1697,37.6,350
mli,1910,3252008,623,47.2,485.73
mmr,1910,12104689,1014,33.2,425.46
mne,1910,277715,2600,41.6,368.56
mng,1910,717536,691,48,412.6
moz,1910,4470516,416,36.3,432.01
mrt,1910,555862,817,48.3,402.24
mus,1910,369399,1456,43.7,253.24
mwi,1910,979129,356,37.4,432.01
mys,1910,2875649,1340,41,428.08
nam,1910,232593,2075,42.2,405.04
ner,1910,2052052,691,43.3,425.46
nga,1910,17872899,1328,41,430.7
nic,1910,659199,2537,47.3,500.37
nld,1910,5915422,6793,47.1,161.36
nor,1910,2383631,4332,45.2,93.55
npl,1910,5696204,883,41,400.03
nzl,1910,1044340,8896,38.2,93.44
omn,1910,436152,1559,43.4,410.52
pak,1910,19813366,1349,47.2,492.97
pan,1910,326165,2342,42.2,398.78
per,1910,4174310,2601,39.2,365.03
phl,1910,7771116,1464,45.4,424.15
png,1910,1326296,743,41.8,416.44
pol,1910,26493422,2846,28,280.17
prk,1910,5293486,544,48.9,519.97
prt,1910,5895516,2278,46,212.85
pry,1910,562257,2582,42.1,367.38
pse,1910,333508,1371,44.8,425.01
qat,1910,17143,2544,43.2,425.46
rou,1910,11878502,2906,31.3,376
rus,1910,71044207,3487,50,440.1
rwa,1910,1688211,495,38,412.6
sau,1910,2635671,1007,45.1,408.79
sdn,1910,4908169,803,33.8,417.72
sds,1910,2092703,785,33.78,465.44
sen,1910,1881695,770,41.3,503.33
sgp,1910,294092,3255,42.1,385.27
slb,1910,73224,500,49.3,495.93
sle,1910,1480939,1136,45.9,504.81
slv,1910,947617,2080,42.3,453.43
som,1910,1752623,771,40,443.96
srb,1910,4726618,3339,36.2,222.2
sur,1910,157730,3009,38.8,398.78
svk,1910,2959113,3401,43.2,307.07
svn,1910,1036529,3464,38.5,354.58
swe,1910,5492757,4266,57,108.23
swz,1910,106983,758,47,406.29
syr,1910,1956253,1669,46.3,421.56
tcd,1910,1479229,648,45.4,424.15
tgo,1910,978586,1057,43.5,419
tha,1910,8488052,1384,42,430.7
tjk,1910,1055995,1240,44.2,299.04
tkm,1910,837623,2299,39.6,406.47
tls,1910,368796,647,48.7,450.01
tto,1910,336841,2010,43.7,305.29
tun,1910,1844566,1105,36.6,452.06
tur,1910,14746479,2144,45.9,373.27
tza,1910,4110840,718,38.5,407.54
uga,1910,2825381,718,41,501.85
ukr,1910,25729036,1860,43.4,354.58
ury,1910,1092482,8239,53.6,398.78
usa,1910,93559186,8287,51.1,201.91
uzb,1910,4750852,896,40.1,347.48
ven,1910,3009466,1336,44,407.54
vnm,1910,16454275,1177,40.4,410.05
yem,1910,3301368,1197,43.7,530.87
zaf,1910,5785887,5044,44.6,391.4
zmb,1910,805537,865,44.8,402.53
zwe,1910,2050255,992,38.8,388.94
